514	81	
788	64	
799	66	
554	48	
281	99	
874	61	
133	48	
419	55	
443	41	
930	90	
519	81	
818	72	
394	63	
646	5	
483	98	
897	59	
90	67	
406	18	
72	52	
171	11	
643	58	
218	67	
38	95	
485	47	
828	86	
987	97	
840	53	
756	6	
151	32	
154	8	
132	4	
567	49	
260	11	
218	58	
73	38	
758	21	
720	23	
179	75	
117	76	
384	79	
813	50	
103	82	
863	19	
812	82	
140	92	
824	27	
306	86	
317	76	
457	18	
446	91	
123	82	
53	39	
55	11	
649	88	
868	39	
889	9	
727	79	
347	49	
430	79	
448	93	
564	47	
709	37	
167	31	
344	43	
720	95	
927	99	
430	23	
39	77	
328	80	
584	9	
387	100	
91	86	
999	20	
570	45	
204	31	
699	53	
479	64	
499	89	
925	91	
570	47	
973	50	
937	58	
779	95	
655	36	
312	58	
780	49	
83	100	
857	34	
164	83	
992	75	
58	61	
287	27	
105	21	
762	73	
420	35	
878	28	
626	9	
629	86	
931	74	
714	56	
515	27	
493	55	
559	6	
317	46	
41	71	
353	47	
922	6	
571	45	
626	28	
528	26	
276	51	
101	40	
430	88	
249	63	
323	24	
137	62	
580	60	
567	49	
352	13	
740	72	
203	40	
238	7	
599	47	
829	19	
799	67	
285	18	
822	17	
784	29	
274	67	
348	81	
160	35	
210	31	
16	71	
149	85	
440	7	
803	34	
809	21	
289	64	
475	59	
492	100	
778	44	
650	63	
492	94	
677	90	
747	28	
222	68	
332	97	
58	90	
912	7	
24	43	
978	33	
252	87	
113	83	
675	61	
49	19	
305	61	
907	17	
521	39	
705	55	
828	64	
973	59	
889	32	
677	5	
175	63	
543	61	
547	96	
108	88	
551	53	
236	51	
158	57	
655	91	
80	8	
370	16	
555	46	
348	27	
417	98	
362	50	
508	87	
401	2	
124	14	
110	20	
678	79	
739	23	
206	84	
945	100	
624	72	
478	58	
269	97	
915	20	
173	38	
682	22	
870	57	
803	56	
791	10	
458	80	
564	43	
855	39	
698	19	
606	76	
711	52	
221	98	
622	77	
584	99	
150	74	
547	34	
291	23	
961	94	
300	82	
230	15	
774	41	
686	52	
589	8	
231	7	
533	41	
851	45	
835	96	
821	97	
250	86	
552	11	
109	86	
359	84	
605	68	
460	74	
779	4	
265	39	
337	49	
997	70	
303	19	
587	52	
654	35	
911	6	
789	11	
994	23	
913	6	
406	39	
985	44	
816	84	
736	97	
778	52	
551	54	
608	89	
878	40	
357	13	
338	56	
437	52	
619	61	
311	2	
915	96	
251	45	
683	49	
438	62	
802	81	
946	95	
733	16	
899	24	
946	3	
944	46	
242	35	
369	40	
832	67	
596	15	
174	99	
512	40	
557	91	
462	79	
852	98	
796	74	
951	41	
454	83	
304	50	
94	12	
185	60	
861	73	
361	64	
330	19	
995	50	
139	74	
80	31	
437	45	
842	11	
327	75	
645	15	
140	17	
574	78	
11	31	
859	46	
307	83	
56	10	
971	54	
163	78	
716	13	
289	92	
570	84	
923	16	
731	65	
320	45	
461	60	
711	61	
659	48	
398	5	
294	42	
328	90	
761	20	
324	92	
405	99	
634	32	
656	67	
134	8	
43	89	
325	41	
114	50	
263	68	
638	69	
985	34	
881	89	
805	19	
653	1	
95	21	
99	100	
570	96	
517	19	
578	68	
143	56	
334	39	
63	65	
184	14	
57	50	
930	20	
79	14	
450	44	
330	30	
123	8	
857	59	
590	11	
481	53	
517	61	
459	62	
520	58	
706	70	
106	83	
533	89	
273	40	
750	86	
116	35	
183	37	
385	38	
593	51	
291	36	
779	60	
136	39	
559	68	
981	63	
438	46	
85	77	
659	40	
942	70	
172	10	
261	55	
25	40	
342	9	
799	45	
490	35	
511	20	
524	69	
73	38	
42	69	
744	23	
570	27	
303	37	
351	31	
116	47	
981	87	
286	47	
64	32	
628	19	
140	30	
717	90	
298	34	
368	29	
380	100	
713	96	
15	85	
425	9	
616	19	
510	62	
514	54	
189	33	
80	68	
959	95	
488	30	
920	12	
663	89	
828	85	
883	38	
598	35	
167	97	
734	50	
816	48	
905	94	
965	9	
492	86	
525	45	
615	75	
129	22	
568	34	
141	12	
359	45	
338	34	
237	51	
781	15	
787	16	
622	59	
355	68	
298	33	
89	83	
977	24	
346	28	
397	69	
486	60	
569	20	
413	80	
784	37	
63	87	
660	26	
759	24	
610	61	
376	88	
487	84	
146	80	
852	46	
151	34	
392	67	
950	4	
964	16	
777	7	
82	76	
736	41	
741	62	
25	37	
29	42	
668	18	
768	47	
788	41	
31	58	
243	66	
591	72	
535	34	
69	21	
928	79	
930	37	
542	90	
956	29	
773	59	
820	85	
127	30	
267	81	
349	26	
98	56	
199	61	
731	76	
870	70	
472	87	
699	80	
855	74	
936	19	
161	13	
438	86	
998	8	
593	82	
592	10	
993	24	
694	10	
648	84	
336	74	
653	83	
297	91	
778	39	
942	72	
986	43	
653	3	
637	88	
256	66	
662	22	
289	86	
431	13	
770	43	
428	80	
489	76	
358	49	
312	1	
916	23	
212	51	
86	95	
323	50	
936	77	
977	81	
34	56	
413	60	
806	88	
112	26	
108	14	
214	42	
747	96	
536	50	
768	24	
43	19	
341	27	
694	23	
320	70	
827	5	
299	73	
948	25	
878	40	
840	16	
892	4	
615	92	
15	2	
484	36	
426	61	
612	19	
403	17	
105	14	
855	85	
776	35	
454	37	
187	62	
9	100	
754	98	
206	79	
30	16	
889	11	
965	71	
69	90	
496	86	
358	42	
577	86	
10	8	
736	77	
947	12	
648	50	
899	10	
733	77	
399	52	
112	12	
709	86	
570	60	
177	96	
406	85	
508	77	
124	92	
602	5	
322	25	
498	13	
816	58	
508	18	
254	47	
339	56	
133	41	
581	76	
38	58	
723	20	
211	22	
119	57	
743	18	
296	94	
91	76	
387	54	
500	28	
678	90	
678	85	
233	43	
712	71	
883	4	
709	94	
904	45	
706	83	
346	77	
851	50	
183	52	
439	40	
190	8	
981	77	
428	10	
633	1	
434	69	
127	5	
331	100	
598	28	
271	63	
988	77	
218	84	
732	71	
831	46	
415	15	
870	27	
970	4	
461	95	
772	27	
849	49	
880	92	
383	79	
688	99	
852	27	
987	2	
277	40	
178	6	
363	100	
670	15	
807	16	
200	47	
250	86	
241	88	
386	42	
323	81	
204	80	
604	94	
397	9	
415	92	
495	71	
997	40	
54	19	
286	82	
729	63	
617	66	
966	22	
695	75	
608	64	
354	95	
201	1	
66	82	
880	63	
185	77	
272	87	
948	100	
164	1	
586	18	
493	9	
142	78	
256	9	
58	89	
804	89	
369	2	
925	13	
242	94	
430	19	
926	11	
237	13	
799	51	
110	73	
982	47	
404	30	
80	99	
47	34	
103	23	
893	49	
797	63	
904	48	
594	57	
298	95	
129	92	
226	62	
849	25	
515	60	
326	94	
614	45	
926	45	
522	11	
29	15	
157	77	
434	72	
848	96	
19	56	
243	61	
286	90	
556	76	
390	41	
325	36	
319	78	
99	25	
429	8	
60	38	
566	87	
415	90	
536	6	
441	2	
6	5	
103	70	
843	68	
283	97	
62	68	
776	73	
96	13	
407	6	
914	76	
662	75	
194	47	
127	64	
743	14	
921	12	
554	86	
465	7	
424	85	
966	60	
255	59	
318	8	
890	45	
473	100	
454	65	
54	12	
745	46	
999	20	
650	84	
479	64	
481	72	
134	71	
473	96	
701	79	
656	47	
505	60	
546	83	
262	64	
347	67	
929	5	
967	90	
160	80	
577	61	
115	49	
963	66	
665	63	
737	21	
671	74	
113	7	
286	2	
652	70	
415	78	
867	54	
361	12	
750	43	
977	36	
954	8	
755	54	
960	22	
754	20	
988	79	
82	15	
177	1	
188	90	
835	13	
227	34	
368	29	
470	2	
920	1	
616	61	
677	87	
208	96	
352	94	
682	75	
551	69	
73	39	
968	80	
113	35	
545	51	
985	22	
83	9	
287	35	
883	21	
317	2	
70	20	
907	63	
734	47	
350	50	
100	92	
463	47	
433	47	
803	95	
552	1	
635	90	
995	77	
931	84	
10	59	
760	64	
982	41	
373	80	
265	77	
72	12	
595	37	
442	46	
722	70	
517	17	
547	51	
411	4	
454	16	
361	74	
912	90	
609	39	
374	64	
458	83	
346	2	
205	47	
665	62	
569	78	
387	26	
65	87	
486	99	
190	24	
8	43	
662	70	
766	86	
98	93	
867	60	
659	42	
874	23	
61	71	
776	63	
375	23	
437	18	
619	91	
174	96	
130	21	
178	96	
984	87	
929	7	
492	34	
670	9	
815	82	
247	14	
815	64	
976	98	
38	81	
222	19	
703	95	
642	77	
935	99	
486	65	
605	13	
82	17	
661	91	
979	13	
407	77	
600	29	
530	14	
442	21	
895	3	
488	26	
340	50	
560	6	
279	8	
452	20	
541	81	
729	60	
45	28	
530	48	
355	57	
284	16	
26	22	
12	98	
74	13	
688	1	
363	14	
383	77	
334	14	
481	43	
623	4	
920	41	
278	92	
694	89	
227	38	
582	37	
419	49	
125	99	
567	79	
153	45	
915	95	
641	48	
148	79	
63	19	
314	28	
747	24	
144	28	
282	4	
656	81	
527	90	
299	96	
815	35	
468	5	
947	72	
149	40	
419	71	
8	81	
566	21	
102	99	
132	37	
195	43	
637	78	
671	17	
201	63	
327	58	
204	98	
653	52	
79	36	
931	48	
611	27	
417	90	
289	75	
805	31	
964	54	
772	70	
579	100	
541	98	
536	18	
754	38	
217	54	
559	87	
78	11	
547	58	
615	92	
320	96	
819	28	
944	78	
412	92	
36	42	
254	45	
780	63	
565	14	
202	45	
561	45	
185	97	
170	70	
985	68	
483	60	
227	4	
451	25	
27	50	
329	75	
722	18	
570	39	
39	30	
188	80	
490	12	
1000	74	
232	69	
905	40	
146	7	
354	51	
993	1	
843	77	
312	47	
276	7	
544	17	
476	35	
356	43	
703	51	
2	1	
490	14	
76	91	
85	11	
478	57	
438	98	
588	20	
71	88	
419	3	
608	30	
870	67	
113	15	
726	4	
203	3	
203	97	
584	44	
616	51	
147	42	
817	69	
791	60	
484	91	
417	61	
784	35	
16	60	
186	18	
806	36	
391	62	
988	77	
943	87	
875	100	
726	98	
411	16	
714	15	
134	68	
438	5	
701	61	
409	34	
300	61	
403	88	
255	44	
726	52	
940	67	
619	96	
731	46	
42	48	
271	99	
394	64	
160	92	
763	93	
123	79	
349	26	
831	48	
682	62	
26	92	
457	60	
827	80	
597	79	
275	10	
542	10	
792	8	
79	13	
334	14	
949	55	
451	13	
665	94	
335	48	
726	6	
182	32	
894	80	
348	80	
173	89	
784	82	
359	34	
523	44	
675	75	
320	41	
741	48	
547	41	
741	43	
969	42	
947	18	
383	32	
533	17	
882	54	
890	27	
295	18	
356	44	
759	7	
969	97	
657	48	
82	93	
649	49	
494	87	
855	46	
826	43	
377	65	
39	61	
169	87	
115	13	
370	10	
346	4	
750	74	
277	20	
73	59	
3	66	
682	10	
633	9	
383	59	
71	29	
742	3	
954	70	
239	67	
870	63	
377	26	
463	54	
510	28	
487	65	
778	61	
2	94	
828	12	
187	12	
893	2	
894	2	
815	52	
246	8	
311	99	
113	45	
789	44	
222	66	
513	15	
692	98	
762	76	
530	100	
669	7	
512	73	
41	14	
677	38	
829	87	
957	10	
623	15	
237	7	
820	2	
940	55	
70	26	
894	90	
501	96	
417	80	
609	82	
466	56	
643	75	
524	79	
642	80	
131	32	
144	16	
652	74	
818	24	
76	18	
619	68	
175	42	
730	95	
497	72	
582	50	
836	11	
126	39	
658	61	
299	49	
245	48	
751	90	
228	18	
141	6	
90	46	
241	8	
884	80	
89	11	
426	19	
26	16	
11	69	
347	35	
485	64	
5	90	
427	18	
844	18	
780	2	
153	12	
943	26	
76	10	
88	88	
384	8	
217	50	
653	17	
497	11	
469	15	
938	86	
17	24	
882	29	
220	25	
113	90	
206	36	
828	12	
765	8	
165	59	
230	18	
540	53	
740	80	
605	81	
629	62	
701	79	
554	88	
428	85	
839	77	
71	89	
277	26	
92	28	
63	45	
135	40	
113	61	
462	89	
71	59	
276	94	
11	91	
480	88	
458	88	
419	84	
972	50	
192	1	
687	41	
239	52	
28	25	
820	63	
889	38	
734	40	
349	12	
395	79	
953	67	
612	74	
65	36	
211	54	
404	21	
567	74	
592	84	
782	32	
406	15	
515	88	
673	24	
851	51	
672	10	
984	49	
986	32	
49	41	
250	44	
690	63	
701	52	
158	94	
493	25	
579	3	
788	10	
388	98	
347	60	
980	9	
483	23	
485	32	
769	92	
513	12	
198	82	
577	66	
676	13	
919	15	
82	26	
310	64	
775	69	
943	100	
759	22	
546	2	
5	41	
989	59	
114	55	
16	80	
336	51	
278	25	
515	67	
68	58	
669	98	
404	74	
287	54	
795	30	
13	39	
744	20	
779	90	
606	86	
485	50	
493	68	
536	20	
902	67	
963	25	
513	66	
891	80	
298	79	
59	37	
677	50	
837	86	
725	47	
429	44	
372	13	
34	18	
33	53	
20	57	
335	22	
665	25	
434	40	
771	32	
563	61	
922	9	
435	48	
5	34	
573	25	
905	54	
413	49	
67	70	
249	58	
381	72	
839	20	
378	79	
135	93	
586	54	
285	2	
69	84	
634	94	
42	85	
188	44	
742	12	
883	77	
320	82	
57	78	
715	44	
980	4	
598	41	
983	64	
522	14	
876	63	
151	19	
603	42	
611	5	
786	48	
751	20	
316	66	
363	58	
329	24	
702	23	
971	63	
705	81	
522	74	
70	46	
185	21	
203	94	
888	23	
825	67	
789	84	
577	68	
857	21	
798	77	
387	63	
790	43	
918	6	
32	4	
945	57	
273	89	
465	31	
875	38	
430	15	
541	10	
167	94	
459	99	
603	44	
423	96	
405	91	
351	96	
340	46	
776	63	
603	68	
701	100	
970	61	
514	58	
826	93	
148	27	
563	63	
744	44	
405	61	
553	16	
572	73	
310	29	
741	94	
514	68	
751	84	
335	98	
954	61	
149	69	
575	38	
407	60	
664	63	
765	43	
562	79	
397	76	
609	24	
291	22	
316	80	
255	80	
628	6	
581	6	
190	81	
956	89	
349	52	
350	25	
416	11	
663	10	
589	83	
88	55	
726	7	
154	3	
757	97	
354	21	
691	1	
306	59	
608	88	
22	1	
152	44	
960	75	
414	68	
66	73	
401	47	
666	61	
750	80	
783	81	
791	31	
131	77	
322	22	
319	39	
227	69	
477	28	
874	34	
591	69	
258	13	
130	74	
634	72	
239	14	
308	42	
844	76	
482	89	
603	81	
775	31	
248	42	
910	71	
84	35	
349	12	
460	17	
634	74	
255	24	
721	62	
518	56	
846	74	
786	4	
485	44	
745	7	
403	73	
792	57	
434	21	
812	52	
476	58	
145	27	
727	1	
534	83	
514	79	
521	30	
177	12	
483	69	
83	81	
693	87	
921	49	
26	2	
458	58	
755	85	
225	74	
338	30	
821	45	
548	12	
471	97	
266	32	
72	72	
757	31	
970	88	
534	66	
528	89	
367	62	
838	7	
599	16	
648	45	
738	24	
321	81	
634	18	
155	78	
509	88	
652	53	
615	24	
163	2	
107	26	
705	35	
948	48	
847	16	
369	91	
802	71	
132	98	
525	38	
920	16	
788	89	
765	15	
424	88	
810	79	
687	53	
769	51	
558	17	
460	20	
27	3	
107	68	
178	13	
362	62	
140	65	
376	53	
527	48	
911	88	
106	91	
678	87	
146	48	
229	6	
967	99	
714	96	
300	48	
251	72	
23	91	
195	93	
89	66	
882	40	
421	18	
385	89	
565	91	
770	32	
391	89	
502	85	
560	99	
570	58	
980	51	
628	48	
474	45	
449	20	
886	93	
99	34	
537	73	
872	1	
984	29	
671	45	
71	56	
990	80	
353	86	
749	68	
323	41	
480	17	
132	64	
873	73	
617	70	
906	48	
917	80	
406	7	
408	87	
202	85	
179	97	
973	68	
533	61	
286	60	
794	69	
841	21	
433	6	
915	47	
658	32	
249	27	
676	33	
195	4	
255	96	
644	23	
490	32	
881	84	
273	35	
720	21	
883	29	
431	58	
95	63	
845	13	
182	60	
509	50	
733	82	
185	29	
939	14	
178	31	
804	47	
345	37	
312	56	
582	51	
265	83	
726	49	
387	10	
473	53	
851	96	
961	76	
179	35	
469	57	
256	61	
76	17	
287	80	
158	48	
144	38	
253	83	
850	8	
642	61	
810	76	
127	20	
759	63	
530	12	
317	20	
910	10	
518	63	
525	47	
598	70	
276	55	
249	74	
486	77	
242	81	
687	3	
316	51	
989	30	
37	31	
864	8	
620	39	
380	32	
975	18	
432	62	
126	69	
662	77	
24	87	
990	58	
876	54	
113	7	
464	65	
235	27	
626	44	
155	55	
818	78	
624	17	
429	56	
874	50	
117	44	
115	73	
385	64	
492	35	
999	61	
15	64	
90	19	
64	34	
275	53	
707	41	
508	56	
554	84	
382	90	
478	10	
301	7	
849	30	
36	21	
474	55	
308	82	
782	35	
151	33	
839	61	
488	64	
769	35	
837	70	
551	63	
519	86	
354	36	
456	89	
687	69	
904	92	
117	61	
457	10	
692	65	
782	60	
953	22	
654	40	
378	52	
654	53	
939	89	
375	58	
202	52	
348	41	
730	82	
356	6	
656	88	
209	33	
820	93	
771	67	
198	92	
511	86	
985	71	
541	68	
427	49	
452	79	
605	22	
719	63	
156	87	
642	25	
303	57	
137	33	
400	39	
837	79	
480	22	
286	97	
60	42	
679	52	
492	27	
690	73	
966	54	
466	39	
504	24	
788	70	
992	26	
722	66	
173	86	
961	11	
206	6	
36	27	
956	39	
110	86	
133	32	
45	79	
252	16	
55	21	
580	41	
524	87	
230	8	
803	55	
299	58	
133	65	
145	20	
834	13	
15	25	
389	35	
324	34	
422	77	
63	64	
296	93	
878	24	
587	66	
264	11	
997	97	
537	18	
522	5	
402	20	
989	79	
115	14	
859	61	
633	49	
628	15	
15	72	
14	79	
29	15	
907	50	
288	66	
278	28	
193	43	
448	87	
423	55	
318	78	
190	59	
611	55	
901	34	
780	22	
19	33	
435	4	
764	98	
780	1	
76	57	
437	15	
841	34	
871	85	
377	90	
517	72	
549	38	
348	12	
123	63	
207	10	
643	63	
912	55	
920	67	
693	78	
179	60	
712	68	
814	39	
182	71	
373	10	
462	27	
978	50	
625	19	
230	32	
259	94	
625	33	
111	60	
153	49	
597	36	
642	88	
32	50	
266	60	
815	19	
128	7	
294	32	
156	33	
473	23	
648	6	
604	74	
280	11	
167	75	
682	12	
800	8	
247	12	
384	47	
537	51	
258	38	
904	21	
158	70	
929	50	
282	44	
338	14	
397	6	
285	67	
256	45	
538	32	
618	28	
560	45	
650	85	
287	3	
733	9	
203	76	
756	22	
205	81	
38	13	
21	44	
252	60	
916	50	
50	30	
532	34	
192	98	
40	75	
473	34	
232	54	
2	11	
243	37	
560	9	
530	58	
804	44	
23	91	
606	2	
721	66	
923	79	
944	70	
396	90	
952	39	
173	100	
707	27	
378	10	
427	42	
17	32	
864	65	
906	4	
119	61	
150	80	
243	71	
352	96	
151	92	
415	23	
551	50	
70	76	
26	90	
131	63	
615	67	
149	53	
914	7	
394	58	
297	98	
935	82	
558	88	
307	63	
383	77	
429	36	
349	29	
638	96	
125	9	
87	58	
756	7	
372	93	
918	71	
854	35	
912	59	
496	94	
283	53	
805	79	
455	39	
8	17	
474	15	
920	35	
639	59	
127	92	
572	29	
180	37	
970	80	
222	56	
603	49	
795	71	
374	96	
995	61	
732	80	
355	12	
106	65	
716	84	
273	86	
196	32	
493	55	
193	11	
168	69	
282	24	
159	11	
279	89	
779	39	
635	66	
916	31	
532	95	
921	60	
727	97	
718	80	
965	91	
941	5	
630	76	
814	57	
357	89	
810	28	
576	67	
813	25	
914	87	
994	56	
423	55	
107	35	
223	67	
285	64	
270	94	
159	85	
564	70	
829	76	
240	63	
503	25	
942	7	
67	20	
586	42	
885	38	
715	53	
39	44	
31	46	
784	56	
886	99	
916	75	
296	2	
399	60	
32	74	
186	17	
413	59	
147	16	
423	30	
82	12	
975	99	
575	5	
881	24	
787	19	
829	97	
618	85	
497	39	
539	65	
256	33	
788	59	
880	29	
701	43	
744	35	
786	67	
750	12	
709	25	
777	46	
525	49	
168	54	
440	55	
188	16	
92	99	
852	26	
788	38	
666	56	
876	29	
494	35	
861	25	
879	63	
593	77	
909	22	
345	69	
804	2	
350	58	
741	80	
371	77	
154	69	
455	63	
64	69	
242	85	
147	45	
878	99	
714	17	
903	7	
792	6	
485	23	
627	56	
658	76	
800	65	
756	80	
736	34	
317	12	
68	6	
348	43	
702	8	
741	91	
779	95	
606	19	
670	86	
175	55	
860	16	
822	5	
9	62	
273	40	
518	1	
559	7	
241	69	
936	41	
189	64	
493	8	
781	47	
113	62	
115	7	
347	87	
545	79	
455	77	
919	16	
518	62	
393	33	
243	14	
536	52	
441	83	
634	49	
986	77	
960	10	
517	84	
667	4	
844	77	
36	33	
623	97	
770	95	
281	46	
910	26	
90	77	
649	92	
973	66	
566	6	
72	91	
206	16	
982	4	
521	84	
144	92	
146	71	
696	36	
143	67	
807	64	
133	74	
207	43	
300	72	
332	51	
563	6	
166	89	
676	91	
860	37	
116	52	
790	26	
771	80	
126	94	
935	63	
401	67	
608	62	
686	49	
983	20	
28	84	
63	15	
943	29	
359	34	
114	16	
271	2	
541	23	
754	27	
950	75	
669	97	
520	98	
616	28	
506	16	
914	24	
541	88	
323	72	
791	21	
348	60	
156	59	
647	7	
54	43	
332	28	
153	43	
810	41	
417	49	
53	91	
643	86	
995	72	
195	62	
835	3	
986	56	
872	92	
664	42	
802	40	
817	33	
659	56	
512	14	
875	94	
941	57	
130	80	
986	91	
10	76	
195	79	
635	7	
104	81	
135	56	
102	19	
317	11	
395	98	
472	33	
838	51	
323	55	
658	15	
838	5	
559	71	
267	92	
396	65	
189	97	
587	66	
213	62	
89	42	
536	99	
86	92	
625	27	
849	96	
166	84	
266	63	
459	63	
1000	25	
135	38	
221	15	
42	53	
204	63	
169	24	
180	50	
617	96	
207	61	
955	51	
415	15	
721	4	
601	43	
34	42	
374	45	
353	33	
161	91	
456	62	
741	90	
410	84	
865	31	
689	43	
153	46	
446	63	
368	59	
105	24	
475	53	
689	64	
129	66	
642	74	
171	1	
165	20	
439	7	
740	12	
182	46	
742	27	
231	47	
92	45	
869	87	
68	72	
72	77	
330	47	
780	86	
676	67	
541	20	
166	26	
603	17	
73	35	
121	21	
429	84	
392	9	
499	71	
370	15	
498	19	
3	26	
829	40	
758	3	
483	97	
493	28	
62	38	
193	63	
58	16	
775	38	
979	13	
364	11	
742	68	
347	4	
242	99	
427	40	
211	83	
894	55	
632	56	
928	92	
336	40	
361	78	
646	61	
464	82	
256	13	
531	27	
340	51	
187	18	
533	29	
687	2	
864	91	
496	66	
528	3	
667	44	
668	59	
134	20	
722	23	
219	81	
209	46	
897	15	
475	59	
880	25	
287	98	
337	30	
829	97	
614	23	
133	3	
8	53	
494	36	
407	21	
233	82	
103	49	
405	16	
829	55	
713	1	
17	54	
207	75	
856	52	
660	68	
597	30	
679	18	
4	9	
178	55	
513	49	
959	5	
811	19	
251	57	
925	45	
336	84	
491	9	
835	13	
936	57	
751	64	
20	9	
634	71	
60	83	
207	59	
750	61	
890	34	
246	44	
300	72	
385	81	
261	89	
773	53	
639	71	
526	30	
759	59	
883	39	
59	100	
994	55	
822	82	
7	29	
650	68	
797	43	
191	49	
712	58	
447	15	
475	6	
501	2	
599	3	
935	34	
96	71	
803	88	
938	47	
160	19	
559	67	
606	18	
563	55	
